Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Income_Value,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Avg_Transaction_Value,Engagement_Score,Credit_Pressure,High_Credit_Flag,Tenure_Group,Trans_Freq_Group,High_Contact_Flag,Stability_Score
0,34,0,2,4.0,27,4,1,1,1901.0,1176,725.0,0.612,0.857,0.619,30000.0,0,1,0,0,0,0,47.11538461538461,55,0.6186217780115728,0,1,0,0,0.7344999999999999
0,55,1,2,3.0,45,3,1,4,34516.0,1433,33083.0,0.728,0.55,0.042,100000.0,0,1,0,0,0,1,63.41935483870968,33,0.04151697763356125,1,1,0,1,0.639
0,58,1,2,4.0,54,6,2,4,31680.0,1812,29868.0,0.483,0.562,0.057,130000.0,1,0,0,0,0,0,44.84,29,0.0571969696969697,1,2,0,1,0.5225
0,55,0,3,4.0,35,3,2,3,1872.0,1167,705.0,0.517,0.607,0.623,30000.0,1,0,0,0,0,0,49.733333333333334,46,0.6233974358974359,0,1,0,1,0.562
0,48,0,2,1.0,42,3,2,2,2055.0,0,2055.0,1.064,0.75,0.0,30000.0,0,0,1,0,0,0,58.03174603174603,64,0.0,0,1,1,0,0.907
0,45,1,2,3.0,37,5,1,2,10991.0,1328,9663.0,1.027,0.714,0.121,50000.0,0,0,0,0,0,0,61.53333333333333,64,0.12082613047038486,1,1,1,0,0.8704999999999999
0,59,1,0,1.0,46,6,1,2,3939.0,2517,1422.0,0.376,0.545,0.639,30000.0,1,0,0,0,0,0,43.794117647058826,39,0.638994668697639,0,1,0,0,0.4605
0,53,0,2,5.0,40,5,1,4,2127.0,1995,132.0,0.374,0.37,0.938,50000.0,1,0,0,0,0,0,36.83783783783784,41,0.9379407616361072,0,1,0,1,0.372
0,47,1,4,1.0,32,3,3,2,34010.0,1340,32670.0,0.744,0.5,0.039,100000.0,0,1,0,0,0,0,44.58974358974359,39,0.03940017641870038,1,1,0,0,0.622
0,43,0,3,3.0,36,4,2,1,6971.0,1506,5465.0,0.57,0.675,0.216,50000.0,1,0,0,0,0,0,53.35820895522388,69,0.21603787118060536,1,1,1,0,0.6225
0,33,0,1,5.0,15,6,2,0,1741.0,1328,413.0,0.69,0.649,0.763,30000.0,1,0,0,0,0,0,43.09836065573771,65,0.7627800114876507,0,0,1,0,0.6695
0,49,0,2,5.0,36,3,3,2,24904.0,0,24904.0,0.636,0.479,0.0,50000.0,0,1,0,0,0,0,72.90140845070422,71,0.0,1,1,1,0,0.5575
1,54,0,1,4.0,45,3,5,5,1438.3,0,1438.3,0.647,0.444,0.0,30000.0,0,1,0,0,0,0,41.1025641025641,37,0.0,0,1,0,1,0.5455
0,65,1,0,2.0,56,6,3,1,2621.0,1858,763.0,0.987,1.043,0.709,30000.0,1,0,0,0,0,0,45.702127659574465,50,0.7088897367417016,0,2,0,0,1.015
0,49,0,5,4.0,35,5,2,1,11115.0,1292,9823.0,0.797,0.609,0.116,50000.0,1,0,0,0,0,0,53.45945945945946,77,0.11623931623931624,1,1,1,0,0.7030000000000001
0,47,1,5,3.0,39,6,2,3,13241.0,0,13241.0,1.002,0.551,0.0,100000.0,0,1,0,0,0,0,41.53947368421053,80,0.0,1,1,1,1,0.7765
0,51,1,4,2.0,42,6,1,2,14438.0,2517,11921.0,0.853,0.88,0.174,100000.0,1,0,0,0,0,0,44.46808510638298,52,0.17433162487879209,1,1,0,0,0.8665
0,36,1,3,2.0,31,6,1,1,5228.0,1443,3785.0,0.934,0.938,0.276,100000.0,0,1,0,0,0,0,43.274193548387096,67,0.27601377199693955,1,1,1,0,0.9359999999999999
0,36,1,2,4.0,36,3,1,4,5550.0,1518,4032.0,1.182,0.771,0.274,70000.0,1,0,0,0,0,0,40.96774193548387,64,0.2735135135135135,1,1,1,1,0.9764999999999999
0,46,1,1,4.0,36,4,3,2,1438.3,890,548.3,1.143,1.4,0.619,50000.0,0,0,1,0,0,0,61.0,49,0.6187860668845164,0,1,0,0,1.2715
0,62,0,0,3.0,55,3,1,0,2064.0,1282,782.0,0.455,0.929,0.621,30000.0,1,0,0,0,0,0,54.629629629629626,29,0.6211240310077519,0,2,0,0,0.6920000000000001
0,30,0,1,3.0,24,4,3,0,3450.0,2517,933.0,0.652,0.778,0.73,30000.0,0,1,0,0,0,0,39.765625,65,0.7295652173913043,0,0,1,0,0.7150000000000001
0,46,1,4,4.0,36,4,1,3,34516.0,1380,33136.0,0.66,0.4,0.04,130000.0,1,0,0,0,0,1,38.625,59,0.039981457874608876,1,1,1,1,0.53
0,41,1,4,1.0,36,6,2,2,30030.0,2028,28002.0,0.601,1.111,0.068,100000.0,0,0,0,0,0,0,48.10526315789474,42,0.06753246753246753,1,1,0,0,0.856
0,50,1,1,1.0,45,5,3,3,2151.0,1163,988.0,0.849,0.59,0.541,50000.0,1,0,0,0,0,0,40.53225806451613,64,0.5406787540678754,0,1,1,1,0.7195
0,53,1,2,3.0,44,4,1,3,7181.0,2517,4664.0,0.545,0.56,0.351,100000.0,1,0,0,0,0,0,41.94871794871795,42,0.3505082857540732,1,1,0,1,0.5525
0,55,1,2,1.0,44,3,3,3,27745.0,1300,26445.0,0.482,0.5,0.047,130000.0,1,0,0,0,0,0,72.61904761904762,21,0.04685528924130474,1,1,0,1,0.491
0,49,0,4,2.0,43,4,3,2,4852.0,2016,2836.0,0.576,0.622,0.415,30000.0,1,0,0,0,0,0,48.78082191780822,74,0.4154987633965375,1,1,1,0,0.599
0,56,1,1,4.0,50,6,3,3,6735.0,2289,4446.0,0.661,0.75,0.34,70000.0,1,0,0,0,0,0,44.607142857142854,31,0.3398663697104677,1,2,0,1,0.7055
0,63,1,1,4.0,53,4,1,2,6128.0,1895,4233.0,0.583,0.355,0.309,50000.0,1,0,0,0,0,0,40.476190476190474,45,0.30923629242819844,1,2,0,0,0.469
0,41,1,4,2.0,36,4,3,2,23124.0,1746,21378.0,0.807,0.724,0.076,100000.0,0,0,1,0,0,0,39.18,51,0.0755059678256357,1,1,0,0,0.7655000000000001
0,34,1,2,3.0,29,3,2,2,3436.0,1650,1786.0,0.788,0.947,0.48,50000.0,1,0,0,0,0,0,53.2972972972973,38,0.48020954598370197,0,1,0,0,0.8674999999999999
0,35,1,0,3.0,36,5,2,1,3176.0,1510,1666.0,0.885,0.92,0.475,130000.0,1,0,0,0,0,0,43.208333333333336,51,0.47544080604534006,0,1,0,0,0.9025000000000001
0,44,1,4,3.0,34,5,3,3,8874.0,1590,7284.0,0.698,0.647,0.179,130000.0,0,0,1,0,0,0,33.017857142857146,58,0.17917511832319136,1,1,1,1,0.6725
0,38,0,3,4.0,34,5,1,0,3402.0,1813,1589.0,0.653,0.647,0.533,30000.0,1,0,0,0,0,0,63.107142857142854,32,0.5329218106995884,0,1,0,0,0.65
0,52,1,1,4.0,43,6,1,1,2689.0,2077,612.0,0.378,0.435,0.772,100000.0,1,0,0,0,0,0,41.09090909090909,38,0.7724060989215321,0,1,0,0,0.4065
0,54,1,3,1.0,36,3,3,2,1556.0,1278,278.0,0.46,0.591,0.821,30000.0,1,0,0,0,0,0,46.142857142857146,35,0.8213367609254498,0,1,0,0,0.5255
0,58,0,2,2.0,36,3,3,3,7372.0,1210,6162.0,0.946,0.514,0.164,50000.0,0,1,0,0,0,0,30.482142857142858,56,0.16413456321215408,1,1,1,1,0.73
0,26,1,0,3.0,13,6,1,2,5713.0,789,4924.0,0.678,0.525,0.138,30000.0,0,0,1,0,0,0,54.47540983606557,66,0.13810607386662,1,0,1,0,0.6015
0,27,0,1,5.0,22,4,1,3,2965.0,1635,1330.0,0.7,0.553,0.551,30000.0,0,1,0,0,0,0,43.271186440677965,62,0.551433389544688,0,0,1,1,0.6265000000000001
0,33,1,1,3.0,26,3,2,2,9819.0,1200,8619.0,0.602,0.538,0.122,100000.0,1,0,0,0,0,0,54.95,41,0.12221203788573175,1,1,0,0,0.5700000000000001
0,32,1,0,1.0,14,4,3,3,8186.0,0,8186.0,0.737,0.426,0.0,70000.0,0,1,0,0,0,0,35.985074626865675,68,0.0,1,0,1,1,0.5815
0,58,0,1,3.0,49,3,3,2,3846.0,1285,2561.0,0.608,0.621,0.334,30000.0,1,0,0,0,0,0,38.61702127659574,47,0.3341133645345814,0,2,0,0,0.6145
0,45,0,4,1.0,30,5,2,2,13131.0,1965,11166.0,0.695,0.48,0.15,30000.0,0,0,1,0,0,1,48.513513513513516,40,0.1496458761708933,1,1,0,0,0.5874999999999999
0,48,0,3,2.0,28,4,2,1,2944.0,753,2191.0,0.707,0.848,0.256,30000.0,0,1,0,0,0,0,56.67213114754098,63,0.25577445652173914,0,1,1,0,0.7775
0,38,1,2,5.0,36,3,3,4,34516.0,1954,32562.0,0.436,0.486,0.057,70000.0,0,1,0,0,0,1,36.0,52,0.05661142658477228,1,1,0,1,0.46099999999999997
0,54,1,2,2.0,38,6,3,4,5660.0,2006,3654.0,0.779,0.773,0.354,100000.0,1,0,0,0,0,0,40.23076923076923,42,0.35441696113074206,1,1,0,1,0.776
0,40,0,1,4.0,30,5,1,1,7554.0,1848,5706.0,0.767,0.524,0.245,30000.0,0,0,1,0,0,0,64.84375,68,0.24463860206513105,1,1,1,0,0.6455
0,35,0,4,1.0,26,5,1,4,2494.0,1316,1178.0,1.486,1.036,0.528,30000.0,1,0,0,0,0,0,51.68421052631579,61,0.5276663993584603,0,1,1,1,1.2610000000000001
0,31,1,1,3.0,36,4,1,0,25215.0,1445,23770.0,1.033,1.0,0.057,100000.0,1,0,0,0,0,0,53.916666666666664,51,0.057307158437438034,1,1,0,0,1.0165
0,40,0,4,3.0,24,5,3,2,2606.0,1818,788.0,0.703,1.174,0.698,50000.0,1,0,0,0,0,0,39.98,52,0.6976208749040675,0,0,0,0,0.9384999999999999
0,52,1,0,4.0,43,4,3,3,8133.0,1942,6191.0,0.572,0.583,0.239,100000.0,0,1,0,0,0,0,43.55263157894737,77,0.238780277880241,1,1,1,1,0.5774999999999999
0,57,0,1,2.0,36,6,2,2,3101.0,1257,1844.0,0.416,0.524,0.405,30000.0,1,0,0,0,0,0,52.53125,36,0.4053531118993873,0,1,0,0,0.47
0,48,1,2,4.0,29,6,2,3,24446.0,1854,22592.0,0.782,0.786,0.076,100000.0,0,0,0,0,0,0,51.96,79,0.07584062832365213,1,1,1,1,0.784
0,49,1,3,2.0,39,5,3,2,2361.0,1342,1019.0,0.6,0.529,0.568,100000.0,1,0,0,0,0,0,55.333333333333336,80,0.5684032189750106,0,1,2,0,0.5645
0,40,1,4,2.0,32,6,4,2,2441.0,1656,785.0,0.762,0.824,0.678,50000.0,0,1,0,0,0,0,62.95161290322581,64,0.6784104875051209,0,1,1,0,0.7929999999999999
0,45,1,2,4.0,41,5,2,2,8532.0,2165,6367.0,0.707,0.75,0.254,50000.0,1,0,0,0,0,0,51.46031746031746,66,0.253750586029067,1,1,1,0,0.7284999999999999
0,41,1,3,3.0,37,5,3,3,16954.0,1588,15366.0,0.878,0.875,0.094,100000.0,1,0,0,0,0,0,56.85,62,0.09366521174943966,1,1,1,1,0.8765000000000001
0,36,1,2,4.0,17,4,3,1,2900.0,2029,871.0,0.846,0.6,0.7,100000.0,0,1,0,0,0,0,36.541666666666664,73,0.6996551724137932,0,0,1,0,0.723
0,37,0,1,4.0,36,6,2,4,6827.0,0,6827.0,0.754,0.815,0.0,30000.0,0,1,0,0,0,0,53.48979591836735,53,0.0,1,1,0,1,0.7845
0,44,0,3,3.0,34,5,2,5,4513.0,1950,2563.0,0.83,0.59,0.432,50000.0,0,0,0,0,0,0,51.03225806451613,65,0.43208508752492797,0,1,1,1,0.71
0,52,1,2,3.0,47,3,3,2,27347.0,719,26628.0,0.695,0.674,0.026,130000.0,1,0,0,0,0,0,52.467532467532465,77,0.026291732182689143,1,1,2,0,0.6845
0,42,0,3,2.0,36,4,3,1,1676.0,1372,304.0,0.522,0.571,0.819,30000.0,1,0,0,0,0,0,56.896103896103895,78,0.8186157517899761,0,1,2,0,0.5465
0,62,0,1,4.0,50,6,6,4,2802.0,1977,825.0,0.431,0.833,0.706,30000.0,1,0,0,0,0,0,53.24242424242424,33,0.7055674518201285,0,2,0,1,0.632
1,49,1,3,5.0,45,3,0,4,23870.0,0,23870.0,0.604,0.345,0.0,100000.0,1,0,0,0,0,0,48.333333333333336,42,0.0,1,1,0,1,0.4745
0,30,0,0,4.0,17,3,2,1,4868.0,1090,3778.0,0.679,0.816,0.224,30000.0,0,1,0,0,0,0,42.130434782608695,70,0.223911257189811,1,0,1,0,0.7475
0,50,1,3,1.0,45,5,3,5,20437.0,1020,19417.0,0.563,0.737,0.05,70000.0,0,1,0,0,0,0,63.121212121212125,68,0.049909477907716396,1,1,1,1,0.6499999999999999
0,32,1,2,2.0,26,6,1,4,2239.0,1338,901.0,0.567,0.579,0.598,70000.0,0,0,0,0,0,0,41.1,65,0.5975882090218848,0,1,1,1,0.573
0,32,0,1,4.0,28,6,3,3,2428.0,1027,1401.0,0.824,0.867,0.423,30000.0,0,1,0,0,0,0,35.79761904761905,87,0.4229818780889621,0,1,2,1,0.8454999999999999
0,49,1,3,5.0,44,3,1,5,15027.0,0,15027.0,0.811,0.788,0.0,70000.0,0,1,0,0,0,0,59.88135593220339,61,0.0,1,1,1,1,0.7995000000000001
0,37,1,2,6.0,32,3,3,5,32056.0,1887,30169.0,0.831,0.7,0.059,130000.0,0,1,0,0,0,0,40.14705882352941,68,0.058865734963813324,1,1,1,1,0.7655
0,42,0,3,3.0,31,3,2,2,34516.0,919,33597.0,0.919,0.756,0.027,50000.0,0,1,0,0,0,1,43.22784810126582,80,0.026625333178815623,1,1,2,0,0.8375
0,36,1,2,3.0,29,3,3,5,5346.0,1539,3807.0,0.777,0.889,0.288,100000.0,0,1,0,0,0,0,44.76470588235294,51,0.2878787878787879,1,1,0,1,0.833
1,52,0,4,3.0,36,1,4,5,2143.0,0,2143.0,0.853,0.333,0.0,30000.0,1,0,0,0,0,0,37.583333333333336,33,0.0,0,1,0,1,0.593
0,48,1,3,1.0,40,5,2,5,34516.0,2317,32199.0,0.699,0.7,0.067,70000.0,0,1,0,1,0,0,57.75,71,0.06712828833004983,1,1,1,1,0.6995
0,29,1,1,3.0,19,3,1,2,23507.0,1990,21517.0,0.631,0.912,0.085,70000.0,0,1,0,0,0,0,40.76923076923077,67,0.0846556344918535,1,0,1,0,0.7715000000000001
0,33,0,3,5.0,28,5,2,3,1864.0,1081,783.0,1.416,1.75,0.58,50000.0,1,0,0,0,0,0,59.25,47,0.5799356223175965,0,1,0,1,1.583
0,36,1,2,3.0,24,5,2,5,23032.0,840,22192.0,0.739,0.698,0.036,70000.0,0,1,0,0,0,0,38.178082191780824,76,0.03647099687391455,1,0,1,1,0.7184999999999999
0,36,0,4,2.0,36,4,1,3,4277.0,1578,2699.0,0.84,1.042,0.369,30000.0,1,0,0,0,0,0,37.857142857142854,52,0.3689501987374328,0,1,0,1,0.9410000000000001
0,56,0,2,2.0,41,5,3,2,2771.0,1446,1325.0,0.686,0.227,0.522,50000.0,1,0,0,0,0,0,63.18518518518518,29,0.5218332731865752,0,1,0,0,0.4565
0,28,1,1,2.0,36,5,3,4,2265.0,1935,330.0,0.653,0.525,0.854,30000.0,0,0,0,0,0,0,37.80327868852459,63,0.8543046357615894,0,1,1,1,0.589
0,31,0,2,1.0,19,6,2,0,2853.0,1961,892.0,0.866,0.789,0.687,30000.0,0,0,0,0,0,0,39.661764705882355,72,0.6873466526463372,0,0,1,0,0.8275
0,44,0,3,1.0,33,5,3,5,3075.0,2517,558.0,0.922,0.71,0.819,30000.0,0,1,0,0,0,0,66.67924528301887,55,0.8185365853658536,0,1,0,1,0.8160000000000001
0,51,0,3,2.0,31,5,1,5,15340.0,2331,13009.0,0.565,0.594,0.152,50000.0,1,0,0,0,0,0,58.13725490196079,55,0.15195567144719688,1,1,0,1,0.5794999999999999
0,55,1,3,4.0,35,4,1,4,3065.0,0,3065.0,0.716,0.605,0.0,50000.0,0,1,0,0,0,0,51.072463768115945,72,0.0,0,1,1,1,0.6605
0,34,0,2,6.0,28,3,3,2,1438.3,0,1438.3,0.892,0.896,0.0,30000.0,0,1,0,0,0,0,33.45054945054945,91,0.0,0,1,2,0,0.894
0,61,0,0,4.0,56,4,3,5,7118.0,813,6305.0,0.475,0.65,0.114,50000.0,0,1,0,0,0,0,60.06060606060606,67,0.11421747681933127,1,2,1,1,0.5625
0,37,1,2,1.0,36,4,2,2,11419.0,2517,8902.0,1.211,1.059,0.22,70000.0,0,1,0,0,0,0,42.857142857142854,72,0.22042210351169103,1,1,1,0,1.135
0,46,1,3,4.0,37,6,2,5,2403.0,0,2403.0,0.727,0.882,0.0,50000.0,1,0,0,0,0,0,53.015625,68,0.0,0,1,1,1,0.8045
0,47,0,3,1.0,32,4,3,2,2821.0,951,1870.0,0.577,1.923,0.337,30000.0,1,0,0,0,0,0,38.21052631578947,39,0.337114498404821,0,1,0,0,1.25
0,54,1,1,4.0,43,4,3,3,2706.0,2517,189.0,0.506,0.625,0.93,50000.0,1,0,0,0,0,0,43.12820512820513,40,0.9301552106430155,0,1,0,1,0.5655
0,50,0,3,3.0,43,6,1,4,2999.0,1958,1041.0,0.611,0.714,0.653,30000.0,0,1,0,0,0,0,43.1875,53,0.6528842947649216,0,1,0,1,0.6625
0,36,0,4,2.0,28,5,1,2,2226.0,1607,619.0,0.656,1.0,0.722,30000.0,0,1,0,0,0,0,42.903225806451616,66,0.7219227313566936,0,1,1,0,0.8280000000000001
0,37,1,5,4.0,31,5,3,4,3351.0,1847,1504.0,0.67,0.593,0.551,70000.0,1,0,0,0,0,0,44.41860465116279,45,0.5511787526111609,0,1,0,1,0.6315
0,47,1,4,3.0,36,5,1,1,5570.0,1858,3712.0,0.783,0.636,0.334,50000.0,0,0,0,0,0,0,57.34722222222222,76,0.333572710951526,1,1,1,0,0.7095
0,54,1,3,3.0,41,3,3,2,10448.0,1569,8879.0,0.482,0.444,0.15,100000.0,1,0,0,0,0,0,41.12820512820513,39,0.15017228177641653,1,1,0,0,0.46299999999999997
0,64,0,0,2.0,56,6,2,2,2174.0,1397,777.0,0.62,0.5,0.643,30000.0,1,0,0,0,0,0,45.0,43,0.6425942962281509,0,2,0,0,0.56
0,48,1,3,4.0,38,3,3,3,31501.0,0,31501.0,0.698,0.786,0.0,100000.0,1,0,0,0,0,0,49.89333333333333,75,0.0,1,1,1,1,0.742
0,35,1,2,1.0,30,6,3,3,21695.0,1257,20438.0,0.793,0.48,0.058,70000.0,0,1,0,0,0,0,30.62162162162162,77,0.05793961742336944,1,1,1,1,0.6365000000000001
0,49,1,2,3.0,36,3,1,1,34516.0,2435,32081.0,0.732,0.619,0.071,100000.0,1,0,0,0,0,0,53.088235294117645,36,0.07054699269903812,1,1,0,0,0.6755
0,42,1,5,3.0,35,6,3,2,13650.0,1253,12397.0,0.743,0.71,0.092,70000.0,1,0,0,0,0,0,32.132075471698116,56,0.0917948717948718,1,1,0,0,0.7264999999999999
0,49,1,0,1.0,36,5,3,4,16156.0,2517,13639.0,0.804,0.653,0.156,100000.0,0,1,0,0,0,0,51.358024691358025,83,0.15579351324585294,1,1,2,1,0.7285
0,53,0,2,4.0,46,6,2,4,2413.0,2015,398.0,0.47,0.714,0.835,30000.0,1,0,0,0,0,0,58.25,28,0.8350600911728139,0,1,0,1,0.592
0,56,1,2,2.0,45,3,2,3,5920.0,1589,4331.0,0.512,0.273,0.268,100000.0,1,0,0,0,0,0,50.285714285714285,29,0.2684121621621622,1,1,0,1,0.3925
0,41,1,3,3.0,28,6,3,0,5841.0,2463,3378.0,1.047,0.761,0.422,70000.0,0,1,0,0,0,0,47.123456790123456,84,0.4216743708269132,1,1,2,0,0.9039999999999999
0,37,1,3,2.0,36,3,1,5,8418.0,2051,6367.0,0.847,0.703,0.244,70000.0,0,1,0,0,0,0,45.698412698412696,65,0.24364457115704444,1,1,1,1,0.7749999999999999
0,30,1,0,2.0,21,5,4,3,2490.0,1259,1231.0,1.079,0.514,0.506,30000.0,1,0,0,0,0,0,46.056603773584904,54,0.5056224899598394,0,0,0,1,0.7965
0,45,1,3,5.0,35,3,3,2,20640.0,1603,19037.0,0.532,0.395,0.078,100000.0,1,0,0,0,0,0,33.81132075471698,53,0.07766472868217054,1,1,0,0,0.4635
0,54,1,1,2.0,37,5,1,1,9453.0,2188,7265.0,0.572,0.452,0.231,70000.0,1,0,0,0,0,0,37.51111111111111,49,0.2314609118798265,1,1,0,0,0.512
0,46,1,2,4.0,40,4,2,4,7949.0,1514,6435.0,0.857,0.657,0.19,70000.0,1,0,0,0,0,0,57.8448275862069,60,0.19046420933450747,1,1,1,1,0.757
0,36,0,4,3.0,36,3,2,1,2758.0,2168,590.0,1.046,0.792,0.786,30000.0,0,1,0,0,0,0,35.73255813953488,87,0.7860768672951414,0,1,2,0,0.919
0,48,1,2,6.0,41,5,2,1,20148.0,1084,19064.0,0.79,0.542,0.054,130000.0,0,1,0,0,0,0,52.986486486486484,77,0.053801866190192574,1,1,1,0,0.666
0,59,0,0,6.0,36,3,1,2,1438.3,0,1438.3,0.691,0.382,0.0,30000.0,0,1,0,0,0,0,40.51063829787234,49,0.0,0,1,0,0,0.5365
0,60,1,1,1.0,51,6,3,4,26566.0,2517,24049.0,0.985,0.625,0.095,100000.0,0,1,0,0,0,0,47.738461538461536,68,0.09474516299028835,1,2,1,1,0.8049999999999999
0,44,1,5,4.0,34,3,3,5,13477.0,2057,11420.0,0.684,0.634,0.153,70000.0,0,1,0,0,0,0,57.701492537313435,67,0.15263040736068859,1,1,1,1,0.659
0,65,1,0,3.0,42,5,3,2,9706.0,1968,7738.0,1.022,0.706,0.203,30000.0,0,0,0,0,0,0,59.224137931034484,60,0.20276117865237997,1,1,1,0,0.864
0,46,0,3,4.0,41,5,2,4,7457.0,0,7457.0,0.717,0.73,0.0,50000.0,0,1,0,0,0,0,49.40625,67,0.0,1,1,1,1,0.7235
0,48,1,4,4.0,40,6,2,5,34516.0,807,33709.0,0.967,1.051,0.023,100000.0,1,0,0,0,0,1,49.2125,84,0.023380461235369104,1,1,2,1,1.009
0,53,1,3,2.0,47,5,1,3,19081.0,2431,16650.0,0.37,0.476,0.127,130000.0,1,0,0,0,0,0,49.54838709677419,35,0.12740422409726954,1,1,0,1,0.423
0,53,0,3,1.0,36,6,2,2,2447.0,1558,889.0,0.511,0.462,0.637,50000.0,1,0,0,0,0,0,45.1578947368421,42,0.636697997548018,0,1,0,0,0.48650000000000004
0,41,1,2,2.0,36,4,2,4,28830.0,0,28830.0,0.786,0.966,0.0,100000.0,0,1,0,0,0,0,61.98245614035088,59,0.0,1,1,1,1,0.876
0,37,0,4,2.0,22,5,1,3,2563.0,1638,925.0,0.681,0.917,0.639,50000.0,0,0,0,0,0,0,44.869565217391305,50,0.6390948107686305,0,0,0,1,0.799
0,29,0,0,2.0,13,6,3,5,5240.0,1608,3632.0,1.243,0.778,0.307,30000.0,0,1,0,0,0,0,42.375,67,0.3068702290076336,1,0,1,1,1.0105
0,49,0,2,6.0,44,4,3,0,3397.0,1962,1435.0,0.483,0.61,0.578,30000.0,1,0,0,0,0,0,49.92424242424242,67,0.5775684427435973,0,1,1,0,0.5465
0,47,1,3,6.0,35,4,3,2,1842.0,0,1842.0,0.726,0.634,0.0,30000.0,0,1,0,0,0,0,62.16417910447761,68,0.0,0,1,1,0,0.6799999999999999
0,53,0,1,3.0,40,4,2,4,2383.0,1938,445.0,0.597,0.682,0.813,30000.0,1,0,0,0,0,0,43.67567567567568,39,0.8132605958875367,0,1,0,1,0.6395
0,33,1,2,4.0,21,5,3,3,20791.0,0,20791.0,0.744,0.755,0.0,70000.0,0,0,0,0,0,0,31.0,95,0.0,1,0,2,1,0.7495
0,34,1,1,4.0,27,5,2,4,19900.0,1581,18319.0,0.838,0.846,0.079,70000.0,0,0,1,0,0,0,41.125,99,0.07944723618090452,1,1,2,1,0.842
0,28,0,0,4.0,15,3,3,3,32024.0,1232,30792.0,1.04,0.882,0.038,50000.0,0,1,0,0,0,1,39.171875,64,0.038471146640019986,1,0,1,1,0.9610000000000001
0,36,0,3,4.0,28,3,2,3,3701.0,969,2732.0,1.079,0.623,0.262,50000.0,0,1,0,0,0,0,37.46511627906977,87,0.2618211294244799,0,1,2,1,0.851
0,30,0,2,4.0,18,3,1,4,4199.0,1903,2296.0,1.059,0.763,0.453,30000.0,0,1,0,0,0,0,45.014925373134325,69,0.45320314360562036,0,0,1,1,0.911
0,34,1,3,2.0,21,4,1,3,4353.0,1655,2698.0,0.806,0.884,0.38,50000.0,0,1,0,0,0,0,32.888888888888886,84,0.3801975648977717,0,0,2,1,0.845
1,38,0,4,3.0,36,4,4,4,4913.0,2517,2396.0,0.348,0.273,0.512,50000.0,1,0,0,0,0,0,32.107142857142854,28,0.5123142682678608,1,1,0,1,0.3105
0,39,0,4,5.0,22,3,3,1,5454.0,1108,4346.0,1.021,0.675,0.203,30000.0,1,0,0,0,0,0,39.91044776119403,67,0.20315364869820315,1,0,1,0,0.848
0,32,0,0,4.0,26,3,3,2,2172.0,1381,791.0,1.145,0.408,0.636,50000.0,1,0,0,0,0,0,42.68115942028985,69,0.6358195211786372,0,1,1,0,0.7765
0,36,1,2,6.0,26,4,3,2,2845.0,2517,328.0,0.686,0.5,0.885,50000.0,0,1,0,0,0,0,46.98039215686274,52,0.8847100175746925,0,1,0,0,0.593
0,37,0,3,2.0,28,3,1,4,18570.0,1524,17046.0,1.385,0.846,0.082,50000.0,0,1,0,0,0,0,41.65625,98,0.08206785137318255,1,1,2,1,1.1155
0,45,1,4,1.0,33,5,2,4,25907.0,745,25162.0,0.607,0.806,0.029,70000.0,1,0,0,0,0,1,36.75,59,0.02875670668159185,1,1,1,1,0.7065
0,38,0,3,1.0,33,5,3,2,2206.0,2018,188.0,0.648,0.667,0.915,30000.0,0,1,0,0,0,0,49.68571428571428,37,0.914777878513146,0,1,0,0,0.6575
0,31,1,0,4.0,24,3,1,4,12050.0,1732,10318.0,0.804,0.704,0.144,50000.0,0,1,0,0,0,0,43.80434782608695,48,0.1437344398340249,1,0,0,1,0.754
0,65,1,0,2.0,36,3,3,2,2107.0,1008,1099.0,0.953,0.523,0.478,30000.0,0,0,1,0,0,0,58.40298507462686,67,0.47840531561461797,0,1,1,0,0.738
0,63,0,0,4.0,36,6,3,4,2107.0,1351,756.0,0.521,0.522,0.641,30000.0,1,0,0,0,0,0,37.714285714285715,38,0.6411960132890365,0,1,0,1,0.5215000000000001
0,65,1,1,4.0,56,3,2,5,3539.0,2517,1022.0,0.346,0.632,0.711,30000.0,1,0,0,0,0,0,47.193548387096776,32,0.7112178581520203,0,2,0,1,0.489
0,43,0,3,3.0,36,3,3,4,27175.0,775,26400.0,0.543,0.8,0.029,50000.0,1,0,0,0,0,0,52.97222222222222,72,0.028518859245630176,1,1,1,1,0.6715
0,51,1,1,4.0,36,6,2,2,17905.0,980,16925.0,0.731,0.778,0.055,50000.0,1,0,0,0,0,1,68.734375,68,0.05473331471655962,1,1,1,0,0.7545
0,37,1,3,4.0,31,3,1,3,4940.0,1199,3741.0,1.57,0.9,0.243,70000.0,1,0,0,0,0,0,56.94736842105263,59,0.24271255060728744,1,1,1,1,1.235
0,55,0,1,4.0,43,5,4,2,3161.0,1389,1772.0,0.307,0.429,0.439,50000.0,1,0,0,0,0,0,51.56666666666667,31,0.43941790572603606,0,1,0,0,0.368
